Number of keys,Algorithm,Trial,Number of bits,Construction time (s),Serial evaluation time (s),Parallel evaluation time (s)
10000000,AceHash;2;0.9;1;1;1;0,1,40000112,0.704472,0.0817891,0.00827238
10000000,AceHash;2;0.9;1;1;1;0,2,40000112,0.70494,0.0821659,0.00822151
10000000,AceHash;2;0.9;1;1;1;0,3,40000112,0.705062,0.0817927,0.00830739
10000000,AceHash;2;0.9;1;1;1;0,4,40000112,0.706708,0.0817475,0.00828573
10000000,AceHash;2;0.9;1;1;1;1,0,40000400,0.158967,0.0816885,0.00826643
10000000,AceHash;2;0.9;1;1;1;1,1,40000184,0.159242,0.0819805,0.00823086
10000000,AceHash;2;0.9;1;1;1;1,2,40000112,0.159054,0.0817062,0.00819707
10000000,AceHash;2;0.9;1;1;1;1,3,40000400,0.159109,0.0810002,0.00822698
10000000,AceHash;2;0.9;1;1;1;1,4,40000616,0.158992,0.0816332,0.00824576
10000000,AceHash;2;0.95;0;0;0;0,0,40001152,3.49341,0.104594,0.0108758
10000000,AceHash;2;0.95;0;0;0;0,1,40001152,3.48987,0.10459,0.0108741
10000000,AceHash;2;0.95;0;0;0;0,2,40001152,3.49042,0.104611,0.010912
10000000,AceHash;2;0.95;0;0;0;0,3,40001152,3.49272,0.104645,0.0108743
10000000,AceHash;2;0.95;0;0;0;0,4,40001152,3.48956,0.104586,0.0108934
10000000,AceHash;2;0.95;1;0;0;0,0,40001152,1.66902,0.104532,0.0106098
10000000,AceHash;2;0.95;1;0;0;0,1,40001152,1.67177,0.104604,0.010591
10000000,AceHash;2;0.95;1;0;0;0,2,40001152,1.67153,0.104858,0.0105792
10000000,AceHash;2;0.95;1;0;0;0,3,40001152,1.66998,0.104443,0.0106186
10000000,AceHash;2;0.95;1;0;0;0,4,40001152,1.67055,0.104684,0.0106068
10000000,AceHash;2;0.95;1;1;0;0,0,40023584,0.733697,0.117622,0.0120105
10000000,AceHash;2;0.95;1;1;0;0,1,40023584,0.730971,0.117864,0.0119757
10000000,AceHash;2;0.95;1;1;0;0,2,40023584,0.73302,0.118086,0.0119366
10000000,AceHash;2;0.95;1;1;0;0,3,40023584,0.733079,0.11828,0.0119603
10000000,AceHash;2;0.95;1;1;0;0,4,40023584,0.732657,0.117933,0.012036
10000000,AceHash;2;0.95;1;1;1;0,0,40023584,0.731239,0.0819455,0.00863325
10000000,AceHash;2;0.95;1;1;1;0,1,40023584,0.731225,0.0818173,0.00822893
10000000,AceHash;2;0.95;1;1;1;0,2,40023584,0.732181,0.0818538,0.00829148
10000000,AceHash;2;0.95;1;1;1;0,3,40023584,0.7317,0.0820298,0.00825359
10000000,AceHash;2;0.95;1;1;1;0,4,40023584,0.731763,0.0818767,0.00825546
10000000,AceHash;2;0.95;1;1;1;1,0,40025920,0.168187,0.0816928,0.0082461
10000000,AceHash;2;0.95;1;1;1;1,1,40025456,0.167936,0.0819809,0.00822734
10000000,AceHash;2;0.95;1;1;1;1,2,40023944,0.168976,0.0818622,0.00823195
10000000,AceHash;2;0.95;1;1;1;1,3,40025064,0.167747,0.0817425,0.00826345
10000000,AceHash;2;0.95;1;1;1;1,4,40027112,0.16849,0.0817032,0.00827036
10000000,AceHash;2;1;0;0;0;0,0,40997456,3.97513,0.10516,0.0110103
10000000,AceHash;2;1;0;0;0;0,1,40997456,3.97612,0.105043,0.0109688
10000000,AceHash;2;1;0;0;0;0,2,40997456,3.9717,0.105065,0.0110349
10000000,AceHash;2;1;0;0;0;0,3,40997456,3.97798,0.105286,0.0109926
10000000,AceHash;2;1;0;0;0;0,4,40997456,3.97563,0.105164,0.0110216
10000000,AceHash;2;1;1;0;0;0,0,40997456,2.17123,0.105053,0.0113548
10000000,AceHash;2;1;1;0;0;0,1,40997456,2.17198,0.10513,0.0109409
10000000,AceHash;2;1;1;0;0;0,2,40997456,2.17057,0.105056,0.0108165
10000000,AceHash;2;1;1;0;0;0,3,40997456,2.17017,0.105196,0.0107539
10000000,AceHash;2;1;1;0;0;0,4,40997456,2.17149,0.104982,0.0107565
10000000,AceHash;2;1;1;1;0;0,0,42243672,0.798314,0.119226,0.0122847
10000000,AceHash;2;1;1;1;0;0,1,42243672,0.796473,0.119747,0.0123218
10000000,AceHash;2;1;1;1;0;0,2,42243672,0.795422,0.119001,0.0122881
10000000,AceHash;2;1;1;1;0;0,3,42243672,0.794949,0.119779,0.0122882
10000000,AceHash;2;1;1;1;0;0,4,42243672,0.796796,0.119486,0.012276
10000000,AceHash;2;1;1;1;1;0,0,42243672,0.795332,0.0852618,0.00860561
10000000,AceHash;2;1;1;1;1;0,1,42243672,0.796222,0.085272,0.00857863
10000000,AceHash;2;1;1;1;1;0,2,42243672,0.796224,0.0853354,0.00860634
10000000,AceHash;2;1;1;1;1;0,3,42243672,0.795091,0.0852913,0.00860641
10000000,AceHash;2;1;1;1;1;0,4,42243672,0.794897,0.0853115,0.0085994
10000000,AceHash;2;1;1;1;1;1,0,42247344,0.207741,0.0852734,0.00864747
10000000,AceHash;2;1;1;1;1;1,1,42257928,0.207265,0.0852436,0.00867305
10000000,AceHash;2;1;1;1;1;1,2,42249320,0.213468,0.0852624,0.00857709
10000000,AceHash;2;1;1;1;1;1,3,42251408,0.207578,0.0852614,0.00867193
10000000,AceHash;2;1;1;1;1;1,4,42240680,0.207218,0.0852979,0.00861011
10000000,AceHash;2.5;0.7;0;0;0;0,0,32000000,2.87206,0.103801,0.0104618
10000000,AceHash;2.5;0.7;0;0;0;0,1,32000000,2.87204,0.104032,0.0104558
10000000,AceHash;2.5;0.7;0;0;0;0,2,32000000,2.87377,0.103841,0.0104525
10000000,AceHash;2.5;0.7;0;0;0;0,3,32000000,2.87433,0.103768,0.0104187
10000000,AceHash;2.5;0.7;0;0;0;0,4,32000000,2.87071,0.103719,0.0104726
10000000,AceHash;2.5;0.7;1;0;0;0,0,32000000,1.20068,0.103974,0.0102173
10000000,AceHash;2.5;0.7;1;0;0;0,1,32000000,1.20325,0.103914,0.0101696
10000000,AceHash;2.5;0.7;1;0;0;0,2,32000000,1.20334,0.10384,0.0101791
10000000,AceHash;2.5;0.7;1;0;0;0,3,32000000,1.20328,0.103764,0.0101685
10000000,AceHash;2.5;0.7;1;0;0;0,4,32000000,1.2071,0.103831,0.0101866
10000000,AceHash;2.5;0.7;1;1;0;0,0,32000000,0.655634,0.116909,0.011532
10000000,AceHash;2.5;0.7;1;1;0;0,1,32000000,0.655868,0.116987,0.0115047
10000000,AceHash;2.5;0.7;1;1;0;0,2,32000000,0.658279,0.117496,0.011466
10000000,AceHash;2.5;0.7;1;1;0;0,3,32000000,0.656213,0.116967,0.0115055
10000000,AceHash;2.5;0.7;1;1;0;0,4,32000000,0.656919,0.117166,0.011505
10000000,AceHash;2.5;0.7;1;1;1;0,0,32000000,0.656653,0.0806879,0.00796939
10000000,AceHash;2.5;0.7;1;1;1;0,1,32000000,0.656251,0.0807884,0.00797062
10000000,AceHash;2.5;0.7;1;1;1;0,2,32000000,0.656114,0.0801794,0.00795992
10000000,AceHash;2.5;0.7;1;1;1;0,3,32000000,0.656291,0.0807252,0.00797005
10000000,AceHash;2.5;0.7;1;1;1;0,4,32000000,0.661338,0.0813617,0.00795259
10000000,AceHash;2.5;0.7;1;1;1;1,0,32000000,0.147459,0.0807245,0.0079653
10000000,AceHash;2.5;0.7;1;1;1;1,1,32000000,0.147959,0.0803246,0.0079858
10000000,AceHash;2.5;0.7;1;1;1;1,2,32000000,0.148193,0.0804715,0.00800036
10000000,AceHash;2.5;0.7;1;1;1;1,3,32000000,0.148119,0.0804017,0.00798645
10000000,AceHash;2.5;0.7;1;1;1;1,4,32000000,0.147613,0.0807321,0.00797837
10000000,AceHash;2.5;0.75;0;0;0;0,0,32000000,2.97309,0.103791,0.0104581
10000000,AceHash;2.5;0.75;0;0;0;0,1,32000000,2.97171,0.103808,0.0104654
10000000,AceHash;2.5;0.75;0;0;0;0,2,32000000,2.97475,0.10387,0.0104839
10000000,AceHash;2.5;0.75;0;0;0;0,3,32000000,2.97374,0.103815,0.0104426
10000000,AceHash;2.5;0.75;0;0;0;0,4,32000000,2.97741,0.103873,0.0104526
10000000,AceHash;2.5;0.75;1;0;0;0,0,32000000,1.30497,0.103936,0.0101698
10000000,AceHash;2.5;0.75;1;0;0;0,1,32000000,1.30783,0.104599,0.0102067
10000000,AceHash;2.5;0.75;1;0;0;0,2,32000000,1.30481,0.10391,0.0101829
10000000,AceHash;2.5;0.75;1;0;0;0,3,32000000,1.30519,0.104284,0.0101955
10000000,AceHash;2.5;0.75;1;0;0;0,4,32000000,1.30398,0.103846,0.0102081
10000000,AceHash;2.5;0.75;1;1;0;0,0,32000000,0.658527,0.117076,0.0115033
10000000,AceHash;2.5;0.75;1;1;0;0,1,32000000,0.659731,0.11701,0.0115106
10000000,AceHash;2.5;0.75;1;1;0;0,2,32000000,0.660067,0.117308,0.0114944
10000000,AceHash;2.5;0.75;1;1;0;0,3,32000000,0.659411,0.117022,0.0114913
10000000,AceHash;2.5;0.75;1;1;0;0,4,32000000,0.661087,0.117162,0.011498
10000000,AceHash;2.5;0.75;1;1;1;0,0,32000000,0.658507,0.0802472,0.00801166
10000000,AceHash;2.5;0.75;1;1;1;0,1,32000000,0.659821,0.0799825,0.00796632
10000000,AceHash;2.5;0.75;1;1;1;0,2,32000000,0.658405,0.080065,0.00795024
10000000,AceHash;2.5;0.75;1;1;1;0,3,32000000,0.659249,0.080654,0.00791804
10000000,AceHash;2.5;0.75;1;1;1;0,4,32000000,0.659121,0.0808143,0.0079436
10000000,AceHash;2.5;0.75;1;1;1;1,0,32000000,0.149596,0.0802975,0.00794777
10000000,AceHash;2.5;0.75;1;1;1;1,1,32000000,0.149393,0.0804346,0.00794617
10000000,AceHash;2.5;0.75;1;1;1;1,2,32000000,0.14961,0.0803345,0.00797081
10000000,AceHash;2.5;0.75;1;1;1;1,3,32000000,0.149218,0.0803153,0.0079867
10000000,AceHash;2.5;0.75;1;1;1;1,4,32000000,0.14919,0.0803678,0.0079644
10000000,AceHash;2.5;0.8;0;0;0;0,0,32000000,3.09399,0.103849,0.010475
10000000,AceHash;2.5;0.8;0;0;0;0,1,32000000,3.09118,0.103804,0.0104349
10000000,AceHash;2.5;0.8;0;0;0;0,2,32000000,3.09501,0.103851,0.0104543
10000000,AceHash;2.5;0.8;0;0;0;0,3,32000000,3.09368,0.103808,0.0104695
10000000,AceHash;2.5;0.8;0;0;0;0,4,32000000,3.09441,0.103757,0.0104602
10000000,AceHash;2.5;0.8;1;0;0;0,0,32000000,1.43103,0.103843,0.0101884
10000000,AceHash;2.5;0.8;1;0;0;0,1,32000000,1.43186,0.103788,0.0101717
10000000,AceHash;2.5;0.8;1;0;0;0,2,32000000,1.42997,0.103889,0.0101898
10000000,AceHash;2.5;0.8;1;0;0;0,3,32000000,1.43138,0.103845,0.0101905
10000000,AceHash;2.5;0.8;1;0;0;0,4,32000000,1.43306,0.103805,0.0101884
10000000,AceHash;2.5;0.8;1;1;0;0,0,32000000,0.665194,0.117128,0.0114996
10000000,AceHash;2.5;0.8;1;1;0;0,1,32000000,0.665329,0.117155,0.0114795
10000000,AceHash;2.5;0.8;1;1;0;0,2,32000000,0.665094,0.117073,0.0114874
10000000,AceHash;2.5;0.8;1;1;0;0,3,32000000,0.666786,0.117002,0.0115123
10000000,AceHash;2.5;0.8;1;1;0;0,4,32000000,0.665637,0.117177,0.0115078
10000000,AceHash;2.5;0.8;1;1;1;0,0,32000000,0.66824,0.0808019,0.00797897
10000000,AceHash;2.5;0.8;1;1;1;0,1,32000000,0.668341,0.0807959,0.00794497
10000000,AceHash;2.5;0.8;1;1;1;0,2,32000000,0.66641,0.0808509,0.00796377
10000000,AceHash;2.5;0.8;1;1;1;0,3,32000000,0.666486,0.0797264,0.00794585
10000000,AceHash;2.5;0.8;1;1;1;0,4,32000000,0.666439,0.0808286,0.00796632
10000000,AceHash;2.5;0.8;1;1;1;1,0,32000000,0.1515,0.0799023,0.00797529
10000000,AceHash;2.5;0.8;1;1;1;1,1,32000000,0.151386,0.0792495,0.00794251
10000000,AceHash;2.5;0.8;1;1;1;1,2,32000000,0.151498,0.0800853,0.00798669
10000000,AceHash;2.5;0.8;1;1;1;1,3,32000000,0.151532,0.0804049,0.00793832
10000000,AceHash;2.5;0.8;1;1;1;1,4,32000000,0.151798,0.0802921,0.00801333
10000000,AceHash;2.5;0.85;0;0;0;0,0,32000000,3.23897,0.10376,0.0104582
10000000,AceHash;2.5;0.85;0;0;0;0,1,32000000,3.24752,0.103966,0.0104499
10000000,AceHash;2.5;0.85;0;0;0;0,2,32000000,3.23947,0.103876,0.0104683
10000000,AceHash;2.5;0.85;0;0;0;0,3,32000000,3.24342,0.103786,0.010461
10000000,AceHash;2.5;0.85;0;0;0;0,4,32000000,3.24865,0.10401,0.0104434
10000000,AceHash;2.5;0.85;1;0;0;0,0,32000000,1.59193,0.103753,0.0101772
10000000,AceHash;2.5;0.85;1;0;0;0,1,32000000,1.59153,0.103732,0.0101892
10000000,AceHash;2.5;0.85;1;0;0;0,2,32000000,1.59731,0.103974,0.0101683
10000000,AceHash;2.5;0.85;1;0;0;0,3,32000000,1.59073,0.103844,0.0102374
10000000,AceHash;2.5;0.85;1;0;0;0,4,32000000,1.5968,0.103877,0.0101437
10000000,AceHash;2.5;0.85;1;1;0;0,0,32000360,0.67863,0.11699,0.0114806
10000000,AceHash;2.5;0.85;1;1;0;0,1,32000360,0.680359,0.117126,0.0115254
10000000,AceHash;2.5;0.85;1;1;0;0,2,32000360,0.678617,0.11714,0.0114933
10000000,AceHash;2.5;0.85;1;1;0;0,3,32000360,0.67944,0.117182,0.0114974
10000000,AceHash;2.5;0.85;1;1;0;0,4,32000360,0.679039,0.11723,0.0115015
10000000,AceHash;2.5;0.85;1;1;1;0,0,32000360,0.678374,0.0808592,0.0079903
10000000,AceHash;2.5;0.85;1;1;1;0,1,32000360,0.678991,0.079149,0.00782634
10000000,AceHash;2.5;0.85;1;1;1;0,2,32000360,0.679468,0.081077,0.00795028
10000000,AceHash;2.5;0.85;1;1;1;0,3,32000360,0.678494,0.080847,0.0079476
10000000,AceHash;2.5;0.85;1;1;1;0,4,32000360,0.67888,0.0810586,0.0080075
10000000,AceHash;2.5;0.85;1;1;1;1,0,32000216,0.154845,0.0812693,0.00795528
10000000,AceHash;2.5;0.85;1;1;1;1,1,32000216,0.155201,0.080478,0.00798795
10000000,AceHash;2.5;0.85;1;1;1;1,2,32000144,0.159942,0.0796927,0.00794335
10000000,AceHash;2.5;0.85;1;1;1;1,3,32000288,0.154717,0.0803978,0.00783022
10000000,AceHash;2.5;0.85;1;1;1;1,4,32000288,0.155008,0.080316,0.00795258
10000000,AceHash;2.5;0.9;0;0;0;0,0,32001440,3.45283,0.103707,0.0104663
10000000,AceHash;2.5;0.9;0;0;0;0,1,32001440,3.45959,0.10401,0.0104277
10000000,AceHash;2.5;0.9;0;0;0;0,2,32001440,3.45018,0.103702,0.0104555
10000000,AceHash;2.5;0.9;0;0;0;0,3,32001440,3.45655,0.103753,0.0104299
10000000,AceHash;2.5;0.9;0;0;0;0,4,32001440,3.46141,0.103978,0.0104526
10000000,AceHash;2.5;0.9;1;0;0;0,0,32001440,1.81545,0.103718,0.0101777
10000000,AceHash;2.5;0.9;1;0;0;0,1,32001440,1.81643,0.103894,0.0102313
10000000,AceHash;2.5;0.9;1;0;0;0,2,32001440,1.82215,0.103968,0.0101796
10000000,AceHash;2.5;0.9;1;0;0;0,3,32001440,1.8146,0.10382,0.0101784
10000000,AceHash;2.5;0.9;1;0;0;0,4,32001440,1.81666,0.104161,0.0101777
10000000,AceHash;2.5;0.9;1;1;0;0,0,32008680,0.70005,0.117189,0.0115104
10000000,AceHash;2.5;0.9;1;1;0;0,1,32008680,0.701309,0.117009,0.0114904
10000000,AceHash;2.5;0.9;1;1;0;0,2,32008680,0.702385,0.117582,0.0115283
10000000,AceHash;2.5;0.9;1;1;0;0,3,32008680,0.700676,0.117067,0.0114998
10000000,AceHash;2.5;0.9;1;1;0;0,4,32008680,0.700642,0.117382,0.0114953
10000000,AceHash;2.5;0.9;1;1;1;0,0,32008680,0.699727,0.0806774,0.00801653
10000000,AceHash;2.5;0.9;1;1;1;0,1,32008680,0.706118,0.0807197,0.00799891
10000000,AceHash;2.5;0.9;1;1;1;0,2,32008680,0.702122,0.0807408,0.00795731
10000000,AceHash;2.5;0.9;1;1;1;0,3,32008680,0.700368,0.0796101,0.00795681
10000000,AceHash;2.5;0.9;1;1;1;0,4,32008680,0.701355,0.0809446,0.00796991
10000000,AceHash;2.5;0.9;1;1;1;1,0,32008792,0.161713,0.0803687,0.00789312
10000000,AceHash;2.5;0.9;1;1;1;1,1,32007888,0.161715,0.0802818,0.00798347
10000000,AceHash;2.5;0.9;1;1;1;1,2,32008536,0.161197,0.0802797,0.00794398
10000000,AceHash;2.5;0.9;1;1;1;1,3,32007312,0.161065,0.0803111,0.00796082
10000000,AceHash;2.5;0.9;1;1;1;1,4,32007856,0.161951,0.0804626,0.00797627
10000000,AceHash;2.5;0.95;0;0;0;0,0,32077224,3.78549,0.103996,0.0104866
10000000,AceHash;2.5;0.95;0;0;0;0,1,32077224,3.77972,0.103842,0.0104296
10000000,AceHash;2.5;0.95;0;0;0;0,2,32077224,3.7721,0.103657,0.0104953
10000000,AceHash;2.5;0.95;0;0;0;0,3,32077224,3.78143,0.103765,0.0104557
10000000,AceHash;2.5;0.95;0;0;0;0,4,32077224,3.77939,0.103743,0.0104321
10000000,AceHash;2.5;0.95;1;0;0;0,0,32077224,2.1651,0.10399,0.0101877
10000000,AceHash;2.5;0.95;1;0;0;0,1,32077224,2.1637,0.103764,0.0101956
10000000,AceHash;2.5;0.95;1;0;0;0,2,32077224,2.16951,0.103758,0.010182
10000000,AceHash;2.5;0.95;1;0;0;0,3,32077224,2.16211,0.103737,0.0101864
10000000,AceHash;2.5;0.95;1;0;0;0,4,32077224,2.16395,0.103786,0.0101681
10000000,AceHash;2.5;0.95;1;1;0;0,0,32167400,0.73783,0.117941,0.0115373
10000000,AceHash;2.5;0.95;1;1;0;0,1,32167400,0.738869,0.117079,0.0115373
10000000,AceHash;2.5;0.95;1;1;0;0,2,32167400,0.739715,0.117392,0.0114819
10000000,AceHash;2.5;0.95;1;1;0;0,3,32167400,0.738801,0.116911,0.0115014
10000000,AceHash;2.5;0.95;1;1;0;0,4,32167400,0.738859,0.116956,0.0115683
10000000,AceHash;2.5;0.95;1;1;1;0,0,32167400,0.739627,0.0811635,0.00803634
10000000,AceHash;2.5;0.95;1;1;1;0,1,32167400,0.739197,0.0806709,0.00800107
10000000,AceHash;2.5;0.95;1;1;1;0,2,32167400,0.739045,0.0809903,0.00797021
10000000,AceHash;2.5;0.95;1;1;1;0,3,32167400,0.738959,0.0809338,0.00803737
10000000,AceHash;2.5;0.95;1;1;1;0,4,32167400,0.739387,0.0809338,0.00797698
10000000,AceHash;2.5;0.95;1;1;1;1,0,32168808,0.180199,0.0809044,0.00802699
10000000,AceHash;2.5;0.95;1;1;1;1,1,32172304,0.177654,0.0811161,0.00801238
10000000,AceHash;2.5;0.95;1;1;1;1,2,32170536,0.175723,0.0808144,0.0080062
10000000,AceHash;2.5;0.95;1;1;1;1,3,32168984,0.175955,0.0813881,0.00797528
10000000,AceHash;2.5;0.95;1;1;1;1,4,32173592,0.177836,0.0809196,0.00802295
10000000,AceHash;2.5;1;0;0;0;0,0,33688656,4.49248,0.104799,0.0106547
10000000,AceHash;2.5;1;0;0;0;0,1,33688656,4.48859,0.104482,0.0106935
10000000,AceHash;2.5;1;0;0;0;0,2,33688656,4.48817,0.104506,0.0106955
10000000,AceHash;2.5;1;0;0;0;0,3,33688656,4.49009,0.104477,0.0107099
10000000,AceHash;2.5;1;0;0;0;0,4,33688656,4.48996,0.104531,0.0106965
10000000,AceHash;2.5;1;1;0;0;0,0,33688656,2.90163,0.104547,0.0104334
10000000,AceHash;2.5;1;1;0;0;0,1,33688656,2.91313,0.104375,0.0104395
10000000,AceHash;2.5;1;1;0;0;0,2,33688656,2.90484,0.104468,0.0104334
10000000,AceHash;2.5;1;1;0;0;0,3,33688656,2.90557,0.104782,0.0104529
10000000,AceHash;2.5;1;1;0;0;0,4,33688656,2.91476,0.104505,0.0104745
10000000,AceHash;2.5;1;1;1;0;0,0,34732440,0.815256,0.118291,0.0118862
10000000,AceHash;2.5;1;1;1;0;0,1,34732440,0.816151,0.118391,0.011872
10000000,AceHash;2.5;1;1;1;0;0,2,34732440,0.817359,0.11856,0.0119014
10000000,AceHash;2.5;1;1;1;0;0,3,34732440,0.815262,0.118741,0.0119011
10000000,AceHash;2.5;1;1;1;0;0,4,34732440,0.815078,0.118583,0.0118978
10000000,AceHash;2.5;1;1;1;1;0,0,34732440,0.81481,0.0844698,0.00837385
10000000,AceHash;2.5;1;1;1;1;0,1,34732440,0.81487,0.0845107,0.00833771
10000000,AceHash;2.5;1;1;1;1;0,2,34732440,0.816918,0.0838811,0.00834433
10000000,AceHash;2.5;1;1;1;1;0,3,34732440,0.815495,0.084488,0.00834804
10000000,AceHash;2.5;1;1;1;1;0,4,34732440,0.815643,0.0849104,0.00835204
10000000,AceHash;2.5;1;1;1;1;1,0,34765704,0.220802,0.0840337,0.0083689
10000000,AceHash;2.5;1;1;1;1;1,1,34746696,0.219948,0.0850376,0.00841499
10000000,AceHash;2.5;1;1;1;1;1,2,34751776,0.220268,0.0847404,0.00839263
10000000,AceHash;2.5;1;1;1;1;1,3,34740688,0.22635,0.0847687,0.00836392
10000000,AceHash;2.5;1;1;1;1;1,4,34750984,0.221127,0.0846997,0.00834895
10000000,AceHash;3;0.7;0;0;0;0,0,26666672,2.80112,0.103067,0.0100638
10000000,AceHash;3;0.7;0;0;0;0,1,26666672,2.81158,0.103321,0.0100812
10000000,AceHash;3;0.7;0;0;0;0,2,26666672,2.8132,0.103044,0.0100565
10000000,AceHash;3;0.7;0;0;0;0,3,26666672,2.80977,0.103119,0.0100404
10000000,AceHash;3;0.7;0;0;0;0,4,26666672,2.80579,0.102986,0.0100445
10000000,AceHash;3;0.7;1;0;0;0,0,26666672,1.35189,0.103066,0.0097873
10000000,AceHash;3;0.7;1;0;0;0,1,26666672,1.35027,0.103071,0.00980542
10000000,AceHash;3;0.7;1;0;0;0,2,26666672,1.34704,0.103023,0.00978454
10000000,AceHash;3;0.7;1;0;0;0,3,26666672,1.35521,0.103325,0.00978891
10000000,AceHash;3;0.7;1;0;0;0,4,26666672,1.3469,0.103265,0.00978006
10000000,AceHash;3;0.7;1;1;0;0,0,26666672,0.641257,0.116525,0.0110661
10000000,AceHash;3;0.7;1;1;0;0,1,26666672,0.642491,0.116698,0.0110343
10000000,AceHash;3;0.7;1;1;0;0,2,26666672,0.638923,0.116338,0.0110203
10000000,AceHash;3;0.7;1;1;0;0,3,26666672,0.63932,0.116346,0.0110183
10000000,AceHash;3;0.7;1;1;0;0,4,26666672,0.640085,0.116604,0.011053
10000000,AceHash;3;0.7;1;1;1;0,0,26666672,0.63958,0.0795252,0.00778912
10000000,AceHash;3;0.7;1;1;1;0,1,26666672,0.64265,0.0794241,0.00778562
10000000,AceHash;3;0.7;1;1;1;0,2,26666672,0.639737,0.0775002,0.00777199
10000000,AceHash;3;0.7;1;1;1;0,3,26666672,0.639988,0.079502,0.00778085
10000000,AceHash;3;0.7;1;1;1;0,4,26666672,0.639498,0.0794006,0.00776572
10000000,AceHash;3;0.7;1;1;1;1,0,26666672,0.140166,0.0796832,0.0078057
10000000,AceHash;3;0.7;1;1;1;1,1,26666672,0.139997,0.078966,0.00777935
10000000,AceHash;3;0.7;1;1;1;1,2,26666672,0.140084,0.079544,0.00778772
10000000,AceHash;3;0.7;1;1;1;1,3,26666672,0.139825,0.0793229,0.00779917
10000000,AceHash;3;0.7;1;1;1;1,4,26666672,0.140354,0.079417,0.00777151
10000000,AceHash;3;0.75;0;0;0;0,0,26666672,2.94583,0.10295,0.0100355
10000000,AceHash;3;0.75;0;0;0;0,1,26666672,2.94952,0.103185,0.0100683
10000000,AceHash;3;0.75;0;0;0;0,2,26666672,2.94494,0.102982,0.0100514
10000000,AceHash;3;0.75;0;0;0;0,3,26666672,2.94695,0.102956,0.010038
10000000,AceHash;3;0.75;0;0;0;0,4,26666672,2.95216,0.103385,0.0100235
10000000,AceHash;3;0.75;1;0;0;0,0,26666672,1.49761,0.103068,0.00979709
10000000,AceHash;3;0.75;1;0;0;0,1,26666672,1.5014,0.10311,0.00978214
10000000,AceHash;3;0.75;1;0;0;0,2,26666672,1.50393,0.103074,0.0098072
10000000,AceHash;3;0.75;1;0;0;0,3,26666672,1.49813,0.103343,0.00978956
10000000,AceHash;3;0.75;1;0;0;0,4,26666672,1.49889,0.103045,0.00978365
10000000,AceHash;3;0.75;1;1;0;0,0,26666672,0.645481,0.116367,0.0110427
10000000,AceHash;3;0.75;1;1;0;0,1,26666672,0.64587,0.116371,0.011073
10000000,AceHash;3;0.75;1;1;0;0,2,26666672,0.646339,0.11648,0.0110873
10000000,AceHash;3;0.75;1;1;0;0,3,26666672,0.64623,0.11633,0.011071
10000000,AceHash;3;0.75;1;1;0;0,4,26666672,0.647026,0.116432,0.0110375
10000000,AceHash;3;0.75;1;1;1;0,0,26666672,0.645931,0.079431,0.0077646
10000000,AceHash;3;0.75;1;1;1;0,1,26666672,0.647089,0.0792529,0.00776732
10000000,AceHash;3;0.75;1;1;1;0,2,26666672,0.646771,0.0794422,0.00781714
10000000,AceHash;3;0.75;1;1;1;0,3,26666672,0.646921,0.0792021,0.00778244
10000000,AceHash;3;0.75;1;1;1;0,4,26666672,0.651202,0.0794473,0.007757
10000000,AceHash;3;0.75;1;1;1;1,0,26666672,0.142237,0.0802626,0.00779688
10000000,AceHash;3;0.75;1;1;1;1,1,26666672,0.142396,0.079521,0.00777226
10000000,AceHash;3;0.75;1;1;1;1,2,26666672,0.143031,0.07972,0.00778458
10000000,AceHash;3;0.75;1;1;1;1,3,26666672,0.141945,0.0792876,0.00779094
10000000,AceHash;3;0.75;1;1;1;1,4,26666672,0.142108,0.0789815,0.00777083
10000000,AceHash;3;0.8;0;0;0;0,0,26666672,3.1411,0.103404,0.0100291
10000000,AceHash;3;0.8;0;0;0;0,1,26666672,3.13041,0.102989,0.0100436
10000000,AceHash;3;0.8;0;0;0;0,2,26666672,3.12754,0.102949,0.0100323
10000000,AceHash;3;0.8;0;0;0;0,3,26666672,3.1355,0.103171,0.0100301
10000000,AceHash;3;0.8;0;0;0;0,4,26666672,3.13431,0.10353,0.0100514
10000000,AceHash;3;0.8;1;0;0;0,0,26666672,1.6944,0.103149,0.00978363
10000000,AceHash;3;0.8;1;0;0;0,1,26666672,1.69568,0.103002,0.00977457
10000000,AceHash;3;0.8;1;0;0;0,2,26666672,1.69916,0.103378,0.00977
10000000,AceHash;3;0.8;1;0;0;0,3,26666672,1.69633,0.102951,0.00974971
10000000,AceHash;3;0.8;1;0;0;0,4,26666672,1.69612,0.102998,0.009771
10000000,AceHash;3;0.8;1;1;0;0,0,26666672,0.662215,0.116686,0.0110394
10000000,AceHash;3;0.8;1;1;0;0,1,26666672,0.659504,0.116347,0.0110368
10000000,AceHash;3;0.8;1;1;0;0,2,26666672,0.658996,0.116346,0.0110643
10000000,AceHash;3;0.8;1;1;0;0,3,26666672,0.659,0.116323,0.0110813
10000000,AceHash;3;0.8;1;1;0;0,4,26666672,0.659435,0.116315,0.0110194
10000000,AceHash;3;0.8;1;1;1;0,0,26666672,0.659251,0.0794785,0.00776611
10000000,AceHash;3;0.8;1;1;1;0,1,26666672,0.660238,0.0801851,0.00773989
10000000,AceHash;3;0.8;1;1;1;0,2,26666672,0.659963,0.0793644,0.0078227
